Id,SalePrice
2735,133172.0329844085
2736,130669.11381512601
2737,113778.63097892447
2738,138293.40804385146
2739,161797.065233833
2740,138467.73339737856
2741,139951.65454131324
2742,165624.26166600312
2743,151814.85084457527
2744,167027.5398077835
2745,144632.63949162627
2746,127182.49936170204
2747,154472.21885853037
2748,125761.94962613602
2749,131920.98276880998
2750,122302.74012099738
2751,131346.4886641172
2752,212095.84885883928
2753,137933.9705685898
2754,208443.65356148483
2755,138431.64607140142
2756,93760.81582909671
2757,73462.70469724026
2758,104311.73991294717
2759,150627.39503828928
2760,111939.35397443037
2761,141074.59969371933
2762,137711.41988341807
2763,194779.26556288855
2764,176197.9876414861
2765,304784.8915877186
2766,126600.747132559
2767,84701.24819036173
2768,113629.44800540454
2769,121636.98877221814
2770,153428.1633110638
2771,117145.79080673307
2772,108291.99571443275
2773,163519.02948871822
2774,135083.29148501155
2775,111580.14838287537
2776,146696.476235873
2777,166749.62956692156
2778,114456.863942864
2779,115144.90477880358
2780,92215.18758848702
2781,103264.59102890587
2782,99119.00374152449
2783,91716.21681175048
2784,129742.5168934993
2785,145707.03377707387
2786,80433.19578550983
2787,132217.04017078844
2788,80457.3960135061
2789,174569.01537172735
2790,97447.46612709961
2791,116861.43232414646
2792,69490.7467408823
2793,137916.1884699635
2794,92246.11615664592
2795,119629.83574201266
2796,94389.68693501536
2797,212615.385912516
2798,108768.22672474281
2799,118169.9299242185
2800,70616.02105965314
2801,110451.58826387986
2802,126675.81486803254
2803,162606.72372520092
2804,128118.04972119017
2805,106477.10756320973
2806,89359.5735056829
2807,163867.7230626251
2808,155451.49768796487
2809,126043.80185896947
2810,123341.07451955971
2811,170213.31071788486
2812,169881.41823184185
2813,168690.2150740529
2814,155739.73298428374
2815,98874.87856926867
2816,233757.915151492
2817,159668.0389226244
2818,138446.4413150286
2819,184156.2386297628
2820,130058.25736305851
2821,109903.8944195887
2822,202234.21890893576
2823,320862.11767976993
2824,177688.46981543856
2825,166805.85466150602
2826,139946.90812152167
2827,138818.1275370692
2828,211877.05365586214
2829,250630.72919495247
2830,220450.79040462433
2831,176103.04113152693
2832,231307.77753790928
2833,283071.09660568746
2834,214970.33929076945
2835,219871.08349095442
2836,195977.071971302
2837,149647.92572489567
2838,141838.57871159236
2839,180500.68989770854
2840,200670.81772562815
2841,201178.72424659054
2842,229075.70743068738
2843,153759.43553541
2844,173341.35787938323
2845,124524.5194331851
2846,208453.46896550464
2847,199819.03581994123
2848,217341.63419042196
2849,198350.83080211433
2850,290427.15696420876
2851,225693.841275116
2852,240862.2398616495
2853,230235.10102813854
2854,147605.47615657691
2855,205402.10092852093
2856,198825.00182184993
2857,192133.91753457754
2858,211497.26407261516
2859,109408.81276859369
2860,123988.60578484644
2861,120377.58386476
2862,211072.14174797593
2863,126362.1397171702
2864,245917.0383601297
2865,145057.1305023114
2866,157536.12215180817
2867,108446.7300638009
2868,100519.87597770341
2869,96942.9595394456
2870,119055.56892092065
2871,77293.82608588785
2872,54621.53219085075
2873,92762.66505814945
2874,139628.80667401402
2875,112913.21146990999
2876,186005.262884482
2877,138028.70729366445
2878,139330.42835823013
2879,127148.66349667229
2880,101867.65259339668
2881,122554.19263072251
2882,150742.53893360318
2883,179169.399003975
2884,197714.9402994343
2885,168907.77981419928
2886,214781.75916700065
2887,96082.74489848492
2888,151892.1302699815
2889,64322.87889566113
2890,89182.90970602247
2891,137970.6025037039
2892,62470.38920929949
2893,89074.82049663858
2894,60538.57418188289
2895,297784.7161868443
2896,263063.4022570486
2897,211787.62192241632
2898,160186.01291042689
2899,218019.04894572683
2900,158015.50245065306
2901,213654.6642643294
2902,199852.26804736265
2903,334369.6718781775
2904,351747.6728967666
2905,82055.40715196876
2906,211825.74858227067
2907,117496.02448428837
2908,138212.3949564145
2909,161456.98325724818
2910,89649.31919720047
2911,88629.94588518348
2912,152094.07677070925
2913,86066.14542602604
2914,85885.43103670434
2915,95182.93742981124
2916,86068.60786203368
2917,154887.69532730564
2918,116027.57410717798
2919,240830.11200569652
